entrez,n_g4,bucket,symbol,baseMean
70430,6,4+,Tbce,84.29317444602134
70432,6,4+,Rufy2,164.59124775863654
70433,0,0,Draxin,6.747351758307384
70435,15,4+,Inf2,48.54901491455271
70439,20,4+,Taf15,372.0315000398188
70441,10,4+,Mir124-2hg,9.498688601329963
70445,18,4+,Cd248,8.203202910507816
70448,0,0,Atad3aos,NA
70450,3,3,Unc13d,5.687724819099479
70451,0,0,Dhrs13,85.59085601233258
70454,2,2,Cenpl,102.44733270783622
70456,6,4+,Mpc2,99.91261348275457
70458,0,0,2610318N02Rik,191.41071403620967
70461,0,0,Crtc3,40.45023440921729
70465,0,0,Wdr77,2411.624491426249
70466,9,4+,Ckap2l,351.84599809847043
70470,0,0,Rprd1b,226.37431112444563
70472,0,0,Atad2,391.81313492386136
70478,0,0,Mipep,38.23413892608054
70481,16,4+,Pnma1,1.8418929540738975
70484,7,4+,Slc35d2,52.13829367308792
70487,0,0,5730403I07Rik,0.981301834036418
70489,0,0,5730405O15Rik,1.1733693598857482
70491,0,0,5730412P04Rik,NA
70495,0,0,Atp6ap2,343.88474874239853
70497,0,0,Arhgap17,116.47681208868164
70503,0,0,Ddo,NA
70508,0,0,Bbx,528.7151430833719
70510,12,4+,Rnf167,571.1336802269005
70511,0,0,Eef2kmt,67.51506002945521
70523,0,0,5730420D15Rik,NA
70527,0,0,Stambp,60.255984340017854
70530,16,4+,Lrfn2,NA
70533,5,4+,Btf3l4,186.3431353135778
70536,0,0,Qpct,6.972824328006482
70538,8,4+,5730435O14Rik,NA
70544,2,2,Tmem242,270.06279044049376
70546,3,3,Zdhhc2,65.3065338764775
70549,0,0,Tln2,50.03344216531369
70550,0,0,5730416F02Rik,NA
70551,0,0,Tmtc4,123.06533707398576
70552,0,0,Lrrc56,6.457998639614504
70556,0,0,Slc25a33,100.29963741245176
70560,9,4+,Wars2,30.250700574094804
70561,5,4+,Txndc16,33.29563309728412
70564,0,0,Prxl2a,42.633676157863384
70567,7,4+,Fra10ac1,86.33377588013722
70568,13,4+,Cpne3,241.12746038082943
70571,0,0,Tcerg1l,9.337835986708493
70572,0,0,Ipo5,1672.6148283257448
70573,0,0,Tbccd1,62.12163958209276
70574,20,4+,Cpm,61.618912195986944
70575,0,0,Gfod2,65.24380979882386
70579,7,4+,Zc3h11a,43.469098922645216
70584,0,0,Pak4,752.8967884947019
70591,0,0,5730455P16Rik,92.37050828892188
70592,0,0,5730480H06Rik,192.68677833184296
70593,0,0,Evx1os,1.0243084405174
70594,0,0,5730460C07Rik,NA
70598,0,0,Filip1,NA
70599,0,0,Itprid2,38.09470519350173
70601,5,4+,Ecd,515.4645609398463
70602,35,4+,5730488B01Rik,NA
70603,0,0,Mutyh,137.76978766117674
70604,5,4+,Dnajb14,74.57379267739118
70605,12,4+,Zdhhc24,113.97294163529084
70611,12,4+,Fbxo33,193.15147265703695
70612,0,0,Tmem230,362.620566419406
70615,0,0,Ankrd24,14.894551516465151
70616,0,0,Sugp1,158.74240525898264
70617,0,0,Fam241a,13.351442615483196
70620,0,0,Ube2v2,586.774257899192
70625,0,0,Med26,295.4671607084296
70626,0,0,5730522E02Rik,NA
70638,10,4+,Entrep2,NA
70640,0,0,Dcp2,601.7425848843492
70645,6,4+,Oip5,66.89682544402963
70646,0,0,Naa30,536.1671289154655
70650,5,4+,Zcchc8,333.38579370560996
70652,0,0,Tmem144,29.39750577101328
70661,0,0,Sik3,297.5228420927609
70673,0,0,Prdm16,27.382057074306154
70675,0,0,Vcpip1,430.1634874457224
70676,0,0,Gulp1,18.629364395423433
70681,10,4+,Abraxas1,126.97148511769258
70683,0,0,Utp20,432.0744107477003
70686,0,0,Dusp16,116.92398339976872
70691,0,0,3830403N18Rik,NA
70693,0,0,Adgra3,195.6843807408668
70696,0,0,Magea9,NA
70699,3,3,Nup205,254.79101681620276
70701,7,4+,Nipal1,3.078566591484827
70713,6,4+,Gpr137c,2.662451782090401
70717,0,0,Medag,0.9453204702631433
70719,24,4+,Arhgap45,19.223817358531782
70726,0,0,Angptl6,6.602485222145147
70727,0,0,Rasgef1a,9.246234004180732
70729,0,0,Nos1ap,3.381615495007521
70730,13,4+,6330409D20Rik,NA
70737,0,0,Cgn,182.2273361238284
70747,0,0,Tspan2,125.55858542303196
70750,0,0,Kdsr,303.48880449024773
70753,0,0,6330415B21Rik,NA
70757,0,0,Hacd2,583.3791443693603
70762,2,2,Dclk2,198.2569038183119
70767,1,1,Prpf3,418.0921006254208
70769,4,4+,Nolc1,1070.2506263172147
70771,0,0,Gpr173,48.25627562288108
70772,0,0,Ggnbp1,23.763186479961657
70779,0,0,Prdm5,72.1400204311279
70784,1,1,Rasl12,0.857792859081179
70785,6,4+,Dennd1c,10.519933748608036
70788,12,4+,Klhl30,3.3694406131140338
70789,0,0,Kynu,4.436425678479007
70790,32,4+,Ubr5,1175.2926949343785
70791,0,0,Hars2,148.82139124820972
70796,0,0,Zdhhc1,2.84209393067348
70797,0,0,Ankib1,170.93384016268743
70799,2,2,Cep192,368.9751566302167
70802,0,0,Pwwp2a,151.5641188820819
70804,0,0,Pgrmc2,424.9988539260299
70807,10,4+,Arrdc2,7.9646546454361244
70808,0,0,4632415L05Rik,NA
70809,0,0,Clec2g,NA
70810,3,3,Krt25,NA
70821,14,4+,Spmip4,NA
70823,0,0,Hmgxb4,690.3972261893846
70827,0,0,Trak2,343.00809540600454
70829,0,0,Ccdc93,55.41984770897464
70831,0,0,Krtap31-1,NA
70832,8,4+,4921504A21Rik,0.5622618820606389
70834,0,0,Spag9,122.18185861470752
70835,4,4+,Prss22,39.360026981713744
70839,0,0,P2ry12,NA
70840,0,0,Slc22a16,NA
70843,0,0,Krt28,NA
70845,0,0,4921508D12Rik,NA
70846,6,4+,Ttc6,NA
70852,0,0,Alkbh3os1,NA
70853,11,4+,Vwa3b,38.34575579345865
70858,0,0,4921511I17Rik,NA
70859,0,0,Lrrc63,NA
70861,2,2,Akr1cl,5.078979397882162
70862,0,0,Spata16,NA
70864,0,0,Fam47c,NA
70866,0,0,Slco6d1,NA
70873,6,4+,Cnbd2,4.215709168745753
70874,5,4+,4921513I03Rik,NA
70881,0,0,Nt5c1b,NA
70882,0,0,Armc3,NA
70884,1,1,Ccdc81,1.1214978898047383
70885,0,0,Ints10,241.36198708242392
70886,0,0,4921515E04Rik,NA
70887,0,0,Dmrtc1a,NA
70891,2,2,Spdya,1.9165693844068483
70892,0,0,Ttll7,3.095387577326902
70893,0,0,Glb1l3,NA
70894,0,0,Efcab3,0.6458815921731095
70896,0,0,Speer1a,NA
70897,0,0,Garin2,NA
70898,0,0,Slain1os,NA
70900,3,3,4921517D22Rik,NA
70901,0,0,4921524L21Rik,NA
70902,0,0,Lpcat2b,NA
70909,0,0,4921504E06Rik,NA
70911,0,0,Phyhipl,43.12153323882794
70917,0,0,4921509O07Rik,NA
70918,0,0,Nsun7,2.1503685985540364
70920,0,0,Tex47,NA
70924,0,0,4921511C10Rik,NA
70925,0,0,Cdkn2aip,89.2688700563702
70928,5,4+,Trim69,NA
70930,0,0,Nol8,517.8965322645981
70935,0,0,Speer4f1,NA
70941,0,0,4921539E11Rik,1.1016065345470198
70942,11,4+,4931403E22Rik,NA
70945,0,0,Mmrn1,NA
70948,0,0,Wdr20rt,4.555829358919304
70950,0,0,Ccdc178,NA
70951,0,0,Spata1,9.869680519192826
70952,0,0,Ankrd69,NA
70956,4,4+,Tex19.2,12.18432415118636
70957,0,0,Stamos,1.568410527010846
70960,0,0,4921531P14Rik,NA
70962,0,0,4922502N22Rik,NA
70967,5,4+,Eva1c,6.601508280427404
70969,2,2,4930500F04Rik,NA
70970,0,0,4931419H13Rik,NA
70971,0,0,4931429P17Rik,NA
70972,0,0,4931420L22Rik,NA
70973,0,0,4931431B13Rik,NA
70974,4,4+,Pgm2l1,86.60107489504422
70976,0,0,Tektl1,NA
70977,0,0,Cabs1,NA
70979,12,4+,Fancd2os,4.873484723699496
70980,1,1,Ubqln5,NA
70981,0,0,Ankrd68,NA
70984,0,0,4931406C07Rik,55.15789455050348
70986,8,4+,4931422A03Rik,1.537675442529001
70988,0,0,Alyreffm1,NA
70989,0,0,Jhy,NA
70993,4,4+,Prss54,NA
70997,0,0,Spef1,6.601136232687991
70998,0,0,Phf6,141.40538944594235
70999,31,4+,Naa40,396.0121716811412
71001,0,0,Mgat4e,NA
71003,0,0,Prss41,51.77066537417038
71004,0,0,4931440P22Rik,NA
71007,0,0,D7Ertd443e,NA
71008,0,0,4933401D09Rik,1.0524393742163394
71011,0,0,4933401B06Rik,NA
71018,5,4+,4933404K13Rik,NA
71020,4,4+,Spats1,16.663875311220302
71026,0,0,Speer3,NA
71027,1,1,Tmem30c,1.641057761330465
71029,0,0,4933402C06Rik,NA
71033,0,0,4933406K04Rik,NA
71037,0,0,Prss55,NA
71038,0,0,4933401H06Rik,NA
71041,4,4+,Pcgf6,404.876335366594
71045,22,4+,4933406I18Rik,NA
71046,13,4+,4933405L10Rik,1.0986717946595164
71052,0,0,4933400B14Rik,NA
71054,0,0,Ppp2r2cos,NA
71056,0,0,4933405E24Rik,NA
71057,0,0,4933402J10Rik,NA
71058,0,0,4933400L20Rik,NA
71059,0,0,Hexim2,13.33275645292048
71062,1,1,Tekt3,NA
71063,0,0,Zfp597,59.08998639790879
71066,0,0,Hsfy2,NA
71067,0,0,4933411E08Rik,NA
71069,5,4+,Stox2,39.328809805464914
71071,0,0,4933412O06Rik,NA
71078,0,0,Adam30,NA
71081,0,0,4933416E03Rik,NA
71082,0,0,4933416M07Rik,NA
71083,0,0,Dmrtc1c1,NA
71085,0,0,Arhgap19,100.40062443387195
71086,0,0,4933412E12Rik,23.046133851719773
71088,0,0,4933412E24Rik,NA
71089,5,4+,Septin12,NA
71090,0,0,4933411G06Rik,NA
71091,0,0,Cdkl1,7.710260093346236
71092,0,0,4930452A19Rik,NA
71093,8,4+,Atoh8,NA
71096,0,0,Sntg1,NA
71099,1,1,Tssk4,NA
71100,0,0,4933413L06Rik,NA
71101,0,0,Uvssa,32.3124792651728
71103,3,3,Glt6d1,NA
71106,0,0,4933413J09Rik,NA
71111,0,0,Gpr39,0.956170800298256
71116,0,0,Stx18,63.681339598508664
71120,0,0,1700022A22Rik,NA
71131,2,2,Zfp689,17.13271011465713
71132,0,0,Cabyr,0.9636085530624522
71133,1,1,4933422A05Rik,NA
71134,0,0,4933417E11Rik,NA
71137,0,0,Rfx4,1.4358944643261324
71138,4,4+,Tmem217,NA
71141,0,0,4933407L21Rik,NA
71145,0,0,Scara5,2.8585757460323897
71146,0,0,Golga7b,NA
71147,0,0,Oxsm,16.686119669536907
71148,0,0,Mier1,397.70834231817463
71149,7,4+,Tex52,NA
71151,0,0,Eri2,111.27453581773948
71153,10,4+,4933417O13Rik,NA
71156,0,0,Lrrc72,NA
71161,0,0,Prkag2os1,NA
71162,0,0,4933421I07Rik,NA
71163,1,1,Zfp626,149.22599448830832
71164,2,2,Zdhhc11,NA
71166,0,0,4933424G06Rik,NA
71169,1,1,Nbas,18.24779510758767
71174,0,0,4933416M06Rik,NA
71175,0,0,Nipbl,443.4943730732961
71176,31,4+,Fbxo24,2.164711445756763
71177,0,0,Ints13,759.2408769127902
71182,0,0,4933417G07Rik,NA
71183,0,0,Clec12b,NA
71186,0,0,4933417D19Rik,NA
71196,0,0,4933432G23Rik,NA
71198,0,0,Otud1,701.0206621292286
71200,0,0,Dydc2,NA
71206,0,0,Katnal2,30.87399885938418
71207,4,4+,Nudt4,1767.2070640204213
71208,2,2,4933440M02Rik,NA
71209,0,0,4933436E23Rik,NA
71213,7,4+,Cage1,2.631201448186187
71223,0,0,Gpr15,NA
71226,0,0,4933433G19Rik,0.9656123206155992
71227,0,0,Daw1,NA
71228,4,4+,Dlg5,157.0089679257316
71233,0,0,Enkur,3.033944140821703
71234,0,0,4933427E13Rik,NA
71235,5,4+,4933427I22Rik,NA
71236,0,0,Rsph14,1.8474724371602531
71238,10,4+,Sdhaf3,117.99683935013176
71240,0,0,Osbpl7,35.681089988587686
71241,0,0,Dmrtc2,11.651211842223091
71242,2,2,Spata24,44.40029181595919
71244,0,0,4933436H12Rik,NA
71247,0,0,4933438B17Rik,NA
71248,5,4+,4933428M09Rik,NA
71249,0,0,4933430N04Rik,NA
71254,0,0,Naif1,30.027162708342548
71263,0,0,Mro,NA
71264,0,0,4933432I03Rik,NA
71265,0,0,4933431G14Rik,NA
71268,5,4+,Lrrfip2,226.29169916600384
71270,0,0,4933438K21Rik,4.8409846624723265
71274,0,0,4933433G15Rik,NA
71275,4,4+,Noxred1,72.8505486298411
71276,7,4+,Ccdc57,2.1062689751503947
71279,0,0,Slc29a3,61.85171532019412
71281,0,0,Apobec4,NA
71285,0,0,4933430H16Rik,NA
71287,0,0,Cpvl,1.4313679841793705
71293,0,0,4933428C19Rik,NA
71296,18,4+,Crnde,1.7555041242895475
71297,0,0,Platr20,3.0002719508527647
71300,0,0,Rnf148,NA
71301,21,4+,4930593A02Rik,NA
71302,8,4+,Arhgap26,16.96755436827256
71304,8,4+,Wbscr25,3.2374726237788773
71306,0,0,Mfap3l,42.94352425523915
71307,0,0,1700018A04Rik,NA
71310,0,0,Tbc1d9,124.72204454877696
71313,0,0,Fsip1,4.9626802328233275
71314,0,0,4933433F19Rik,NA
71316,0,0,4933430M04Rik,NA
71319,0,0,4933439K11Rik,0.924471123204486
71321,0,0,4933440J02Rik,NA
71323,0,0,Rassf8,27.26237419292411
71325,0,0,Tchhl1,NA
71326,0,0,Treml1,1.2645519251306538
71330,0,0,Rcbtb1,363.5887886933877
71336,0,0,Rbks,10.077071048818404
71338,0,0,Tprg1,NA
71340,7,4+,Riok1,138.03030627973345
71342,3,3,5430434I15Rik,NA
71345,8,4+,Ano9,42.55775790027139
71349,0,0,5430427M07Rik,NA
71351,0,0,5430402E10Rik,NA
71354,0,0,Wdr31,35.12108388179267
71355,0,0,Col24a1,NA
71361,4,4+,Aifm2,16.438529713313162
71362,0,0,5430440P10Rik,NA
71363,0,0,Krtap7-1,NA
71365,0,0,Pdss2,73.3347641766879
71367,0,0,Chst9,NA
71368,0,0,5430431A17Rik,NA
71369,0,0,Krtap16-3,NA
71371,0,0,Arid5b,1290.548906577288
71373,0,0,Prr16,4.0640606330763855
71375,0,0,Foxn3,358.65887611823075
71382,2,2,Pex1,54.6092324622893
71386,0,0,Krtap28-13,NA
71388,1,1,5530401A14Rik,NA
71389,0,0,Chd6,230.9073247298679
71390,0,0,Slc6a19os,NA
71392,0,0,5430401F13Rik,NA
71393,0,0,Kctd6,55.952709898887115
71395,0,0,Cdcp3,NA
71398,0,0,Tasl,NA
71405,6,4+,Fam83c,NA
71406,22,4+,Spaar,NA
71409,0,0,Fmnl2,404.4840752928622
71412,0,0,Dhrs2,NA
71416,0,0,5430425K12Rik,NA
71421,0,0,Amtn,NA
71425,2,2,Bpifb9a,NA
71432,0,0,5430437J10Rik,NA
71435,3,3,Arhgap21,256.3097570935569
71436,0,0,Flrt3,129.51281316792674
71445,0,0,5530601H04Rik,134.14606439927917
71446,5,4+,Get1,NA
71448,0,0,Tmem80,72.20930350703466
71449,0,0,Mettl13,NA
71452,0,0,Ankrd40,317.8311981821341
71453,0,0,Krtap2-4,NA
71457,0,0,7420701I03Rik,NA
71458,0,0,Bcor,250.1857902849962
71461,0,0,Ptk7,446.07941840388753
71468,0,0,Obox1,NA
71472,0,0,Usp19,698.8240628273026
71473,6,4+,8430423G03Rik,NA
71474,0,0,Ppp6r2,12.219449107909242
71481,0,0,Alpk1,2.450130560498739
71489,10,4+,Bcas3os1,NA
71492,2,2,Bbs7,12.598498016803957
71508,3,3,Zfp935,NA
71510,0,0,8430436N08Rik,NA
71514,18,4+,Sfpq,4520.833329882153
71517,0,0,Vps35l,142.26149199548064
71519,0,0,Cyp2u1,6.8019916873339685
71520,12,4+,Grap,NA
71521,0,0,Pds5a,1152.7813199407626
71522,6,4+,Ggt6,NA
71523,19,4+,8430429K09Rik,15.886859535522143
71528,0,0,9030404E10Rik,NA
71529,0,0,Kazn,157.99919853350582
71532,3,3,Fam217b,18.29327237892871
71538,0,0,Fbxo9,264.7889718211236
71544,17,4+,Arhgap42,78.09979980735007
71545,1,1,9030625G05Rik,2.964135588898165
71562,8,4+,Afmid,27.96543360594015
71564,1,1,Izumo4,5.441374573609925
71566,0,0,Clmp,10.905380269216442
71567,0,0,Mcm9,61.03475450464204
71576,0,0,Tmem238l,NA
71578,0,0,Sval1,NA
71581,2,2,9130015A21Rik,1.7946662077580982
71583,0,0,9130008F23Rik,113.97434855851851
71584,0,0,Gdpd2,2.0037307061354888
71586,0,0,Ifih1,4.530477151821713
71591,13,4+,Zfp251,96.89348178074198
71592,0,0,Pogk,29.131459478795858
71597,0,0,Isx,NA
71599,0,0,Senp8,82.224785721006
71601,0,0,Ceacam20,6.04672969235931
71602,0,0,Myo1e,581.8340225745104
71607,3,3,Snx20,5.300563512407418
71609,1,1,Tradd,47.067253907324975
71613,0,0,9130015L21Rik,NA
71617,0,0,Armh3,114.15086889646038
71619,9,4+,Arl14,NA
71623,0,0,Krtap5-2,NA
71624,0,0,4833411C07Rik,NA
71637,0,0,4930413F20Rik,NA
71640,0,0,Zfp949,23.282052371601665
71643,0,0,Zgrf1,123.27202778804876
71647,0,0,4930447N08Rik,NA
71648,0,0,Optn,17.339811624181735
71650,0,0,4930456L15Rik,NA
71653,0,0,Shtn1,16.026597803828807
71654,0,0,4930518P08Rik,NA
71660,13,4+,Rarres2,1.2053810274614525
71661,17,4+,0610005C13Rik,4.364909478336392
71664,3,3,Tmt1b,NA
71665,11,4+,Fuca1,71.30542141146573
71667,3,3,Tmem248,862.2944716692019
71670,20,4+,Acy3,37.70323443073238
71673,11,4+,Rnf215,22.486509347402407
71675,0,0,Sanbr,NA
71678,0,0,Brox,213.1764838666898
71679,0,0,Atp5pd,NA
71682,0,0,Wdr27,7.173678002631657
71683,3,3,Gypc,1.238422638711744
71684,4,4+,Rbm43,11.26982602360215
71685,0,0,Galnt14,11.031994737630884
71687,0,0,Tmem25,1.1310176821627085
71690,0,0,Esm1,NA
71691,0,0,Pnma8a,NA
71693,0,0,Colec11,NA
71699,5,4+,Slc41a3,78.7926577290719
71701,0,0,Pnpt1,180.18219570188725
71702,0,0,Cdc5l,1185.1597413286722
71703,0,0,Armcx3,57.45313980141477
71704,9,4+,Arhgef3,40.00920028547395
71706,12,4+,Slc46a3,4.843898570677298
71707,0,0,Ubiad1,187.38248516481485
71709,0,0,Syde1,98.6401900451942
71710,0,0,Lrrcc1,48.7002809365756
71711,0,0,Mus81,24.551248453015567
71712,0,0,Dram1,8.157821927863656
71713,23,4+,Cdc40,195.0274354591269
71715,0,0,Dhx35,95.0733296280989
71718,13,4+,Telo2,43.6954159266547
71720,0,0,Osbpl3,66.44499576392195
71721,0,0,Fam13c,21.052517205414663
71722,0,0,Cic,262.01978647822085
71723,6,4+,Dhx34,20.65253088879386
71724,0,0,Aox3,10.213572525591374
71726,10,4+,Smug1,63.389874425581674
71728,5,4+,Stk11ip,170.54919338392142
71729,0,0,Rgs12,107.62934816622897
71732,4,4+,Vps11,60.13301458582902
71733,0,0,Susd2,110.88859848807007
71735,11,4+,Lrwd1,155.09657570398693
71738,8,4+,Mamdc2,NA
71740,7,4+,Nectin4,6.936256898691702
71742,7,4+,Ulk3,119.78153389418615
71743,3,3,Coasy,80.4238932257384
71745,16,4+,Cul2,466.7714575185259
71746,13,4+,Rgl3,3.785775437506342
71750,0,0,R3hdm2,438.3194914464951
71751,2,2,Map3k13,4.854262181202557
71752,19,4+,Gtf3c2,589.9730411593632
71753,12,4+,Tmprss6,NA
71754,0,0,Cyp2d40,NA
71755,0,0,Dhdh,77.39375916709625
71756,0,0,Cpn2,NA
71760,0,0,Etnppl,NA
71761,0,0,Amdhd1,1.8038735699741817
71764,11,4+,C2cd2l,29.70962093340649
71765,0,0,Klhdc3,382.4147301163776
71766,15,4+,Raver1,NA
71767,0,0,Tysnd1,85.68263802344777
71768,8,4+,Vwce,7.162691479971248
71769,1,1,Bbs10,51.722129722745834
71770,6,4+,Ap2b1,439.83016460094615
71772,0,0,Plbd2,240.40273887868517
71773,0,0,Ugt2b1,NA
71774,20,4+,Shroom1,7.13102395183508
71775,1,1,Inhca,NA
71776,0,0,Tha1,1.7452610938751003
71777,10,4+,Ing3,195.029697429191
71778,0,0,Klhl5,35.21929836579434
71779,0,0,Marchf8,NA
71780,4,4+,Isyna1,651.4937347284766
71781,0,0,Slc16a14,6.7361528731110925
71782,10,4+,Ankle2,302.16610066576607
71785,9,4+,Pdgfd,1.4365872496195882
71787,7,4+,Trnau1ap,86.06822187472244
71790,0,0,Anxa9,2.8860116467488477
71791,2,2,Cpa4,NA
71793,0,0,Ints12,105.3705417640644
71795,0,0,Pitpnc1,1114.2973696468562
71797,7,4+,Chst13,2.7156717777394235
71799,5,4+,Ptcd1,21.130004022756555
71801,24,4+,Plekhf2,606.3728881077309
71803,0,0,Slc25a18,NA
71804,0,0,Mtfr2,67.88267128148223
71805,0,0,Nup93,1475.677023038572
71807,0,0,Tars2,133.54096013818045
71810,3,3,Ranbp3,362.2788392353844
71816,0,0,Rnf180,1.9475073481160856
71817,0,0,Tmem50a,287.48708513797396
71818,1,1,3200001D21Rik,NA
71819,4,4+,Kif23,741.7017687022582
71820,6,4+,Dync2i2,NA
71824,0,0,1700006A11Rik,NA
71826,0,0,1700001F09Rik,NA
71827,16,4+,Lrrc34,90.85277348128744
71828,6,4+,Gtf2a1l,4.957113122413775
71829,1,1,Ddi1,NA
71830,0,0,Pdilt,NA
71831,0,0,Iqcm,NA
71832,0,0,Csl,NA
71833,0,0,Dcaf7,653.776338097306
71834,5,4+,Zbtb43,330.3843277121535
71835,0,0,Lancl2,159.49855538310769
71836,16,4+,Shcbp1l,3.019940606920448
71837,7,4+,1700003E16Rik,NA
71838,10,4+,Phf7,23.663232045103356
71839,0,0,Osgin1,NA
71840,0,0,Tekt4,NA
71841,0,0,Tcp11x2,5.237220425943088
71843,3,3,R3hcc1,64.48179909593912
71844,0,0,Nup58,NA
71846,8,4+,Syce2,472.3499981688555
71853,0,0,Pdia6,2515.05946623177
71854,12,4+,Dpep3,2.6671700483790364
71856,1,1,Wfdc3,1.016892961604703
71860,0,0,Cfap52,1.9916526303638564
71861,0,0,Zswim2,NA
71862,0,0,Gpr160,33.84805631862238
71863,12,4+,Tex44,NA
71864,5,4+,Fam217a,NA
71865,0,0,Fbxo30,270.7907623825444
71867,0,0,1700016G22Rik,0.7444346067032798
71868,7,4+,Spmap2l,NA
71869,0,0,Serpinb12,NA
71870,0,0,Cfap45,2.494967344008934
71872,0,0,Aox4,2.205138323907891
71873,0,0,2310003N18Rik,NA
71874,0,0,Mab21l4,56.19720527242071
71876,0,0,Cenpu,140.15825628087623
71877,1,1,Efhc1,5.086256985667109
71878,0,0,Fam83d,420.922013526598
71881,0,0,Apmap,87.93904339187296
71883,0,0,Coq2,139.77345774623055
71884,0,0,Chit1,1.3790722455941478
71885,12,4+,Faap100,45.51070788036005
71886,0,0,2310002L09Rik,NA
71887,0,0,Ppm1j,33.905639548060286
71888,0,0,Krt33a,NA
71889,0,0,Epn3,7.512934567483214
71890,0,0,Mad2l2,171.24367923444876
71891,0,0,Cdadc1,65.45457434460506
71893,10,4+,Noxo1,3.820670037911973
71897,0,0,Lypd6b,4.486710109371477
71898,3,3,Apol9b,NA
71900,13,4+,Tmem106b,113.81225295794536
71901,30,4+,Fam219a,128.48630950570544
71902,0,0,Cand1,2208.2772505469907
71903,16,4+,Ces2f,NA
71904,9,4+,Paqr7,5.532687584691135
71907,0,0,Serpina9,NA
71908,0,0,Cldn23,2.0125014936011927
71909,0,0,Haus5,21.0795956296156
71910,1,1,Plpp5,37.20580998632161
71911,0,0,Bdh1,129.3365303539707
71912,0,0,Jsrp1,NA
71913,0,0,Tmem79,138.68283525502628
71914,0,0,Antxr2,9.642386584070923
71916,0,0,Dus4l,26.09107228427055
71918,33,4+,Zcchc24,24.765823466930627
71919,0,0,Rpap3,184.48397654701975
71920,0,0,Epgn,0.8360950196191969
71923,3,3,Borcs6,46.233239596841095
71924,0,0,Tube1,52.41992508006547
71927,1,1,Itfg1,353.57036474660856
71929,21,4+,Tmem123,436.4830306805223
71932,0,0,Ephx3,3.931546971588531
71934,4,4+,Car13,64.70808120411522
71939,0,0,Apol6,1.5988212975739866
71941,0,0,Cars2,118.86991748372095
71943,0,0,Tom1l1,83.23697044116098
71946,0,0,Endod1,70.93763862673246
71947,0,0,Tmem94,195.72048287680144
71949,20,4+,Cers5,269.8098490492403
71950,0,0,Nanog,1726.333739271362
71951,21,4+,Gpc2,44.876673007432274
71952,0,0,Riox1,170.4439513920328
71954,0,0,Suds3,1032.977276576742
71955,0,0,Ist1,562.0078203389774
71956,8,4+,Rnf135,26.92933833577513
71957,24,4+,Ints11,577.4701528799321
71960,6,4+,Myh14,15.247993523680387
71962,15,4+,Castor1,121.24765337129809
71963,1,1,Cdca4,1989.0618124434177
71966,0,0,Nkiras2,36.692262860656776
71967,0,0,Mageb16,317.8593013931112
71968,0,0,Wdr73,154.4040575918541
71970,5,4+,Zbed5,187.9624607285183
71971,4,4+,Zswim1,151.1336696239623
71972,5,4+,Dnmbp,51.72010810138748
71973,4,4+,Rbpms2,1830.9802151476429
71974,0,0,Prmt3,375.9876497076152
71978,0,0,Ppp2r2a,835.423671622711
71979,0,0,Prr23a3,171.59254835607635
71981,0,0,Tdrd12,102.49901972884533
71982,6,4+,Snx10,600.5012489120718
71983,4,4+,Tmco6,32.19318004658762
71984,5,4+,Sars2,240.93071318904288
71985,0,0,Acad10,14.15969879761944
71986,12,4+,Ddx28,66.63460955944572
71988,0,0,Esco2,501.1597335723969
71989,0,0,Rpusd4,129.34039115903462
71990,4,4+,Ddx54,270.830163389419
71991,0,0,Ercc8,260.70697631621334
71994,0,0,Cnn3,2555.05032184384
71995,1,1,Erv3,NA
71996,0,0,Fthl17a,24.57966913153109
71997,0,0,Smg9,31.712612521577064
71998,6,4+,Slc25a35,41.121479072300794
71999,0,0,Fbxo22,446.2022482595752
72000,3,3,Lmntd2,5.657417955528872
72002,19,4+,Slc39a5,NA
72003,0,0,Synpr,NA
72007,9,4+,Fndc3b,371.5329255829243
72008,0,0,Zfyve19,37.46101886004392
72012,0,0,1600020E01Rik,63.58372965140457
72014,0,0,Btbd17,2.1699936917558618
72016,0,0,Tedc2,67.05862114826309
72017,0,0,Cyb5r1,651.8973984643537
72018,0,0,Fundc1,147.88978694982617
72020,0,0,Zfp654,103.97696593765396
72022,0,0,Slc35f2,188.47712175463667
72023,2,2,Cyb561d1,7.694072405963873
72025,0,0,1600012P17Rik,NA
72026,13,4+,Trmu,16.618158709232237
72027,0,0,Slc39a4,415.7104011801728
72029,2,2,Cnpy3,317.87794656171735
72030,0,0,1600025M17Rik,NA
72033,1,1,Tsc22d2,232.5607871072304
72039,0,0,Mccc1,56.74680849071805
72040,10,4+,Cdhr5,1.9272437505029385
72041,11,4+,Alkbh4,79.75245360323096
72042,0,0,Cotl1,143.4368907292944
72043,0,0,Sulf2,1217.5314476605663
72045,0,0,Mfsd4b2,NA
72046,3,3,Urgcp,44.40189986292345
72047,15,4+,Ddx42,1016.3965812259836
72049,45,4+,Tnfrsf13c,3.831528268371699
72050,5,4+,Poglut2,99.68391712681044
72053,18,4+,Tmub2,141.80713014090617
72054,2,2,Cyp4f18,NA
72055,3,3,Slc38a10,128.95340443551882
72056,7,4+,1810055G02Rik,363.2517454111589
72057,0,0,Phf10,597.6360341181004
72058,0,0,Igsf5,NA
72061,2,2,Aopep,66.81171470847575
72065,0,0,Rap2c,206.3864728850677
72068,0,0,Cnot2,535.0858590466975
